NUM TITULO;FILIAL;CNPJ;CLIENTE;BAIRRO;MUNICIPIO;ESTADO;CEP;CONTATO; VALOR ; SALDO ;VCTO REAL
000001200;FM CRATEUS;17122089000161;MODA JOVEM          ;CENTRO              ;CRATEUS        ;CE;63700000;94933390       ; 250,00 ; 250,00 ;16/08/2017
000001239;FM CRATEUS;17122089000161;MODA JOVEM          ;CENTRO              ;CRATEUS        ;CE;63700000;94933390       ; 250,00 ; 250,00 ;15/09/2017
000001269;FM CRATEUS;17122089000161;MODA JOVEM          ;CENTRO              ;CRATEUS        ;CE;63700000;94933390       ; 250,00 ; 250,00 ;16/10/2017
000001316;FM CRATEUS;17122089000161;MODA JOVEM          ;CENTRO              ;CRATEUS        ;CE;63700000;94933390       ; 250,00 ; 250,00 ;16/11/2017
000001429;FM CRATEUS;17857927000145;ODONTO E SAUDE  ORTO;CENTRO              ;CRATEUS        ;CE;63700000;96648181       ; 300,00 ; 300,00 ;15/02/2018
000001359;FM CRATEUS;04775897000186;OTAVIO LUCIANO      ;MESSEJANA           ;FORTALEZA      ;CE;60862690;99264244       ; 200,00 ; 200,00 ;18/12/2017
000000443;FM CRATEUS;14004321000250;OTICAS CAROL        ;CENTRO              ;CRATEUS        ;CE;63700000;8836911791     ; 660,00 ; 420,00 ;20/05/2015
000000477;FM CRATEUS;14004321000250;OTICAS CAROL        ;CENTRO              ;CRATEUS        ;CE;63700000;8836911791     ; 660,00 ; 660,00 ;22/06/2015
000000507;FM CRATEUS;14004321000250;OTICAS CAROL        ;CENTRO              ;CRATEUS        ;CE;63700000;8836911791     ; 660,00 ; 660,00 ;20/07/2015
000002323;FM CRATEUS;34190525000159;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700088;981593415      ; 350,00 ; 350,00 ;07/02/2020
000002389;FM CRATEUS;34190525000159;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700088;981593415      ; 350,00 ; 350,00 ;07/02/2020
000002410;FM CRATEUS;34190525000159;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700088;981593415      ; 350,00 ; 350,00 ;02/03/2020
000001253;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;16/10/2017
000001284;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;16/11/2017
000001307;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;15/12/2017
000001414;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;15/03/2018
000001452;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;16/04/2018
000001474;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;15/05/2018
000001514;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;15/06/2018
000001553;FM CRATEUS;25308754000134;OTICAS DINIZ        ;CENTRO              ;CRATEUS        ;CE;63700000;36918312       ; 350,00 ; 350,00 ;16/07/2018
000001884;FM CRATEUS;30019206000124;PIZZARIA BEN 10     ;CENTRO              ;CRATEUS        ;CE;63700000;8894198945     ; 200,00 ; 200,00 ;21/02/2019
000001914;FM CRATEUS;30019206000124;PIZZARIA BEN 10     ;CENTRO              ;CRATEUS        ;CE;63700000;8894198945     ; 200,00 ; 200,00 ;21/03/2019
000001949;FM CRATEUS;30019206000124;PIZZARIA BEN 10     ;CENTRO              ;CRATEUS        ;CE;63700000;8894198945     ; 200,00 ; 200,00 ;22/04/2019
000000486;FM CRATEUS;07982036000167;PREF CRATEUS        ;CENTRO              ;CRATEUS        ;CE;63700000;8538110814     ; 6.400,00 ; 6.400,00 ;15/07/2015
000000528;FM CRATEUS;07982036000167;PREF CRATEUS        ;CENTRO              ;CRATEUS        ;CE;63700000;8538110814     ; 6.400,00 ; 6.400,00 ;17/08/2015
000000573;FM CRATEUS;07982036000167;PREF CRATEUS        ;CENTRO              ;CRATEUS        ;CE;63700000;8538110814     ; 6.400,00 ; 6.400,00 ;15/09/2015
000000604;FM CRATEUS;07982036000167;PREF CRATEUS        ;CENTRO              ;CRATEUS        ;CE;63700000;8538110814     ; 6.400,00 ; 6.400,00 ;15/10/2015
000000613;FM CRATEUS;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 880,00 ; 880,00 ;15/10/2015
000000635;FM CRATEUS;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 880,00 ; 880,00 ;16/11/2015
000000652;FM CRATEUS;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 880,00 ; 880,00 ;15/12/2015
000000350;FM CRATEUS;21499562000100;R SILVA SEGURADORA D;SAO VICENTE         ;CRATEUS        ;CE;63700000;8836923719     ; 352,00 ; 352,00 ;26/03/2015
000000388;FM CRATEUS;21499562000100;R SILVA SEGURADORA D;SAO VICENTE         ;CRATEUS        ;CE;63700000;8836923719     ; 352,00 ; 352,00 ;27/04/2015
000000526;FM CRATEUS;20927339000145;RESENHA PRODUCOES E ;FATIMA              ;FORTALEZA      ;CE;60415075;859611644545   ; 2.700,00 ; 2.700,00 ;27/08/2015
000001850;FM CRATEUS;31550351000108;STUDIO DE BELEZA JUL;FATIMA II           ;CRATEUS        ;CE;63700000;8897132481     ; 200,00 ; 200,00 ;21/01/2019
000001876;FM CRATEUS;31550351000108;STUDIO DE BELEZA JUL;FATIMA II           ;CRATEUS        ;CE;63700000;8897132481     ; 200,00 ; 200,00 ;20/02/2019
000001902;FM CRATEUS;31550351000108;STUDIO DE BELEZA JUL;FATIMA II           ;CRATEUS        ;CE;63700000;8897132481     ; 200,00 ; 200,00 ;20/03/2019
000002152;FM CRATEUS;11659505000189;SUPERMERCADO DA GENT;CENTRO              ;CRATEUS        ;CE;63700000;8836917196     ; 200,00 ; 200,00 ;20/09/2019
000002265;FM CRATEUS;11659505000189;SUPERMERCADO DA GENT;CENTRO              ;CRATEUS        ;CE;63700000;8836917196     ; 200,00 ; 200,00 ;18/11/2019
000002342;FM CRATEUS;11659505000189;SUPERMERCADO DA GENT;CENTRO              ;CRATEUS        ;CE;63700000;8836917196     ; 200,00 ; 200,00 ;15/01/2020
000002378;FM CRATEUS;11659505000189;SUPERMERCADO DA GENT;CENTRO              ;CRATEUS        ;CE;63700000;8836917196     ; 200,00 ; 200,00 ;17/02/2020
000001305;FM CRATEUS;28537471000152;VIVA BEM            ;CENTRO              ;CRATEUS        ;CE;63700000;96386725       ; 295,00 ; 295,00 ;21/11/2017
000001346;FM CRATEUS;28537471000152;VIVA BEM            ;CENTRO              ;CRATEUS        ;CE;63700000;96386725       ; 295,00 ; 295,00 ;15/12/2017
000001194;FM CRATEUS;14081401000128;WOF CREDITOS        ;CENTRO              ;CRATEUS        ;CE;63700000;97198136       ; 224,46 ; 224,46 ;16/08/2017
000001245;FM CRATEUS;14081401000128;WOF CREDITOS        ;CENTRO              ;CRATEUS        ;CE;63700000;97198136       ; 224,46 ; 224,46 ;15/09/2017
000001277;FM CRATEUS;14081401000128;WOF CREDITOS        ;CENTRO              ;CRATEUS        ;CE;63700000;97198136       ; 224,46 ; 224,46 ;16/10/2017
000000302;FM CRATEUS;96201584315   ;ZB ENTRETENIMENTOS  ;SAO VICENTE         ;CRATEUS        ;CE;63700000;8892675834     ; 352,00 ; 352,00 ;29/12/2014
000002232;FM CRATO;15683795000157;A C DOS SANTOS      ;VILA SANTOS DUMONT  ;FRANCA         ;SP;14405275;1634021866     ; 5.000,00 ; 5.000,00 ;25/09/2019
000000085;FM CRATO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000000085;FM CRATO;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000000718;FM CRATO;16567972000100;AMBROSIO PUBLICIDADE;MIRANDAO            ;CRATO          ;CE;63125070;35236497       ; 2.000,00 ; 2.000,00 ;25/10/2016
000001336;FM CRATO;27589729000100;ANTONIA IOLANDA     ;PIMENTA             ;CRATO          ;CE;63100000;97011317       ; 300,00 ; 300,00 ;08/12/2017
000001381;FM CRATO;27589729000100;ANTONIA IOLANDA     ;PIMENTA             ;CRATO          ;CE;63100000;97011317       ; 300,00 ; 300,00 ;08/01/2018
000001423;FM CRATO;27589729000100;ANTONIA IOLANDA     ;PIMENTA             ;CRATO          ;CE;63100000;97011317       ; 300,00 ; 300,00 ;08/02/2018
000000910;FM CRATO;00273362000156;BDF VIAGENS         ;PIO XII             ;JUAZEIRO DO NOR;CE;63020330;35125691       ; 347,99 ; 347,99 ;12/01/2017
000001010;FM CRATO;00273362000156;BDF VIAGENS         ;PIO XII             ;JUAZEIRO DO NOR;CE;63020330;35125691       ; 1.026,00 ; 1.026,00 ;31/03/2017
000001588;FM CRATO;22843119000169;BUH PROMOCOES       ;PARQUE BULANDEIRA   ;BARBALHA       ;CE;63180000;8899890266     ; 399,50 ; 399,50 ;10/05/2018
000000889;FM CRATO;07516618000158;CANTINA PAULISTA    ;CENTRO              ;CRATO          ;CE;63100440;35210125       ; 347,23 ; 347,23 ;16/01/2017
000000933;FM CRATO;07516618000158;CANTINA PAULISTA    ;CENTRO              ;CRATO          ;CE;63100440;35210125       ; 347,23 ; 347,23 ;14/02/2017
000000994;FM CRATO;07516618000158;CANTINA PAULISTA    ;CENTRO              ;CRATO          ;CE;63100440;35210125       ; 347,23 ; 347,23 ;14/03/2017
000001574;FM CRATO;08764131000157;CENTER CARNES       ;BARRO BRANCO        ;CRATO          ;CE;63130300;35124839       ; 1.000,00 ; 1.000,00 ;16/05/2018
000000389;FM CRATO;23741945000321;CHOUPANNA GOURMET   ;CENTRO              ;CRATO          ;CE;63100000;35238577       ; 698,10 ; 698,10 ;22/04/2016
000000444;FM CRATO;23741945000321;CHOUPANNA GOURMET   ;CENTRO              ;CRATO          ;CE;63100000;35238577       ; 698,10 ; 698,10 ;16/05/2016
000001688;FM CRATO;29604373000153;CLINIFACIL CARIRI   ;FRANCISCANOS        ;JUAZEIRO DO NOR;CE;63020000;996960353      ; 600,60 ; 600,60 ;28/08/2018
000001736;FM CRATO;29604373000153;CLINIFACIL CARIRI   ;FRANCISCANOS        ;JUAZEIRO DO NOR;CE;63020000;996960353      ; 600,60 ; 600,60 ;28/09/2018
000000690;FM CRATO;24364026000187;DELANIA RIBEIRO MAIS;SOSSEGO             ;CRATO          ;CE;63100000;35212644       ; 246,07 ; 246,07 ;30/09/2016
000000726;FM CRATO;24364026000187;DELANIA RIBEIRO MAIS;SOSSEGO             ;CRATO          ;CE;63100000;35212644       ; 246,07 ; 246,07 ;31/10/2016
000000838;FM CRATO;17474828000184;DNIA COMERCIO E REPR;CENTRO              ;CRATO          ;CE;63100290;35215026       ; 288,00 ; 288,00 ;30/03/2015
000000876;FM CRATO;17474828000184;DNIA COMERCIO E REPR;CENTRO              ;CRATO          ;CE;63100290;35215026       ; 288,00 ; 288,00 ;30/04/2015
000000921;FM CRATO;17474828000184;DNIA COMERCIO E REPR;CENTRO              ;CRATO          ;CE;63100290;35215026       ; 288,00 ; 288,00 ;01/06/2015
000000952;FM CRATO;17474828000184;DNIA COMERCIO E REPR;CENTRO              ;CRATO          ;CE;63100290;35215026       ; 288,00 ; 288,00 ;30/06/2015
000000011;FM CRATO;17474828000184;DNIA COMERCIO E REPR;CENTRO              ;CRATO          ;CE;63100290;35215026       ; 288,00 ; 288,00 ;30/07/2015
000000435;FM CRATO;14858578000198;FESTAO              ;MIRANDAO            ;CRATO          ;CE;63125210;99292951       ; 347,23 ; 347,23 ;06/06/2016
000000432;FM CRATO;22508830000167;GRIFF OTICA         ;CENTRO              ;JUAZEIRO DO NOR;CE;63010227;41410018       ; 694,46 ; 694,46 ;16/05/2016
000000489;FM CRATO;22508830000167;GRIFF OTICA         ;CENTRO              ;JUAZEIRO DO NOR;CE;63010227;41410018       ; 694,46 ; 694,46 ;15/06/2016
000000554;FM CRATO;22508830000167;GRIFF OTICA         ;CENTRO              ;JUAZEIRO DO NOR;CE;63010227;41410018       ; 694,46 ; 694,46 ;15/07/2016
000000628;FM CRATO;22508830000167;GRIFF OTICA         ;CENTRO              ;JUAZEIRO DO NOR;CE;63010227;41410018       ; 694,46 ; 694,46 ;16/08/2016
000000670;FM CRATO;22508830000167;GRIFF OTICA         ;CENTRO              ;JUAZEIRO DO NOR;CE;63010227;41410018       ; 694,46 ; 694,46 ;15/09/2016
000000607;FM CRATO;22716073000117;GT CONSORCIOS       ;SAPIRANGA           ;FORTALEZA      ;CE;60833075;30230008       ; 270,00 ; 270,00 ;01/08/2016
000000607;FM CRATO;22716073000117;GT CONSORCIOS       ;SAPIRANGA           ;FORTALEZA      ;CE;60833075;30230008       ; 270,00 ; 270,00 ;16/08/2016
000001567;FM CRATO;12295932000198;GUSTAVO PROMOTORA DE;CENTRO              ;CRATO          ;CE;63100040;97309085       ; 343,20 ; 343,20 ;28/05/2018
000001628;FM CRATO;12295932000198;GUSTAVO PROMOTORA DE;CENTRO              ;CRATO          ;CE;63100040;97309085       ; 343,20 ; 343,20 ;28/06/2018
000001661;FM CRATO;12295932000198;GUSTAVO PROMOTORA DE;CENTRO              ;CRATO          ;CE;63100040;97309085       ; 343,20 ; 343,20 ;30/07/2018
000001690;FM CRATO;12295932000198;GUSTAVO PROMOTORA DE;CENTRO              ;CRATO          ;CE;63100040;97309085       ; 343,20 ; 343,20 ;28/08/2018
000001737;FM CRATO;12295932000198;GUSTAVO PROMOTORA DE;CENTRO              ;CRATO          ;CE;63100040;97309085       ; 343,20 ; 343,20 ;28/09/2018
000000328;FM CRATO;06944565000103;INSTITUTO CYSNELANDI;SEMINARIO           ;CRATO          ;CE;63113810;35211952       ; 1.000,00 ; 1.000,00 ;25/02/2016
000000291;FM CRATO;17660786000176;JD EMPREENDIMENTOS I;CENTRO              ;BREJO SANTO    ;CE;63260000;35311534       ; 780,00 ; 780,00 ;15/01/2016
000001866;FM CRATO;63397418000366;KALLIFON LINGERIE JU;CENTRO              ;JUAZEIRO DO NOR;CE;63010255;8835873009     ; 478,50 ; 478,50 ;05/02/2019
000001894;FM CRATO;63397418000366;KALLIFON LINGERIE JU;CENTRO              ;JUAZEIRO DO NOR;CE;63010255;8835873009     ; 478,50 ; 478,50 ;05/03/2019
000001924;FM CRATO;63397418000366;KALLIFON LINGERIE JU;CENTRO              ;JUAZEIRO DO NOR;CE;63010255;8835873009     ; 478,50 ; 478,50 ;05/04/2019
000001953;FM CRATO;63397418000366;KALLIFON LINGERIE JU;CENTRO              ;JUAZEIRO DO NOR;CE;63010255;8835873009     ; 478,50 ; 478,50 ;06/05/2019
000001297;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;20/10/2017
000001323;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;20/11/2017
000001375;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;20/12/2017
000001420;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;22/01/2018
000001463;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;20/02/2018
000001516;FM CRATO;00259336000173;L M DA SILVA        ;CENTRO              ;CRATO          ;CE;63100040;35115097       ; 352,19 ; 352,19 ;20/03/2018
000000287;FM CRATO;07176498000197;LABORATORIO PAULO CA;CENTRO              ;CRATO          ;CE;63100080;8835217230     ; 670,00 ; 670,00 ;19/11/2014
000000042;FM CRATO;12090167000170;LABORATORIO SANTE   ;TRIANGULO           ;JUAZEIRO DO NOR;CE;63041140;35871337       ; 1.014,00 ; 1.014,00 ;27/07/2015
000000049;FM CRATO;12090167000170;LABORATORIO SANTE   ;TRIANGULO           ;JUAZEIRO DO NOR;CE;63041140;35871337       ; 1.014,00 ; 1.014,00 ;25/08/2015
000000105;FM CRATO;12090167000170;LABORATORIO SANTE   ;TRIANGULO           ;JUAZEIRO DO NOR;CE;63041140;35871337       ; 1.014,00 ; 1.014,00 ;25/09/2015
000001400;FM CRATO;13482097000168;LD FASHION          ;CENTRO              ;BARBALHA       ;CE;63180000;21416428       ; 352,19 ; 352,19 ;03/01/2018
000001430;FM CRATO;13482097000168;LD FASHION          ;CENTRO              ;BARBALHA       ;CE;63180000;21416428       ; 352,19 ; 352,19 ;05/02/2018
000001454;FM CRATO;13482097000168;LD FASHION          ;CENTRO              ;BARBALHA       ;CE;63180000;21416428       ; 352,19 ; 352,19 ;05/03/2018
000001489;FM CRATO;13482097000168;LD FASHION          ;CENTRO              ;BARBALHA       ;CE;63180000;21416428       ; 352,19 ; 352,19 ;03/04/2018
000000990;FM CRATO;11593942000147;MAE CHICA           ;CENTRO              ;CRATO          ;CE;63105080;35214803       ; 352,00 ; 352,00 ;06/07/2015
000000055;FM CRATO;11593942000147;MAE CHICA           ;CENTRO              ;CRATO          ;CE;63105080;35214803       ; 352,00 ; 352,00 ;29/07/2015
000000096;FM CRATO;11593942000147;MAE CHICA           ;CENTRO              ;CRATO          ;CE;63105080;35214803       ; 352,00 ; 352,00 ;04/09/2015
000000126;FM CRATO;17670426000155;MELL PRODUTOS NATURA;MARIA AUXILIADORA   ;PETROLINA      ;PE;56330301;8835231805     ; 371,70 ; 371,70 ;10/10/2013
000000133;FM CRATO;17670426000155;MELL PRODUTOS NATURA;MARIA AUXILIADORA   ;PETROLINA      ;PE;56330301;8835231805     ; 1.716,00 ; 1.716,00 ;09/10/2013
000000166;FM CRATO;17670426000155;MELL PRODUTOS NATURA;MARIA AUXILIADORA   ;PETROLINA      ;PE;56330301;8835231805     ; 1.716,00 ; 1.716,00 ;11/11/2013
000001560;FM CRATO;12847329000171;PASARGADA HOTEL     ;ZACARIAS GONCALVES  ;CRATO          ;CE;63110012;8835232757     ; 429,00 ; 429,00 ;30/04/2018
000001627;FM CRATO;12847329000171;PASARGADA HOTEL     ;ZACARIAS GONCALVES  ;CRATO          ;CE;63110012;8835232757     ; 429,00 ; 429,00 ;02/07/2018
000001704;FM CRATO;12847329000171;PASARGADA HOTEL     ;ZACARIAS GONCALVES  ;CRATO          ;CE;63110012;8835232757     ; 429,00 ; 429,00 ;02/08/2018
000001779;FM CRATO;12847329000171;PASARGADA HOTEL     ;ZACARIAS GONCALVES  ;CRATO          ;CE;63110012;8835232757     ; 429,00 ; 429,00 ;02/10/2018
000001838;FM CRATO;12847329000171;PASARGADA HOTEL     ;ZACARIAS GONCALVES  ;CRATO          ;CE;63110012;8835232757     ; 497,64 ; 497,64 ;02/01/2019
000000727;FM CRATO;00854725571   ;PAULA LARISSA       ;CENTRO              ;CRATO          ;CE;63100100;35211757       ; 510,58 ; 510,58 ;31/10/2016
000000377;FM CRATO;14970779000182;PORTOBELLO SHOP     ;ROMEIRAO            ;JUAZEIRO DO NOR;CE;63050480;35126261       ; 694,47 ; 694,47 ;11/04/2016
000000053;FM CRATO;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 704,00 ; 704,00 ;17/08/2015
000000095;FM CRATO;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 704,00 ; 704,00 ;15/09/2015
000000354;FM CRATO;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 880,00 ; 880,00 ;15/03/2016
000000402;FM CRATO;11444580000122;QUIMIPLAST          ;ICARAI              ;CAUCAIA        ;CE;61624000;33183505       ; 880,00 ; 880,00 ;15/04/2016
000000515;FM CRATO;10841046000197;R B A PROMOCOES     ;CENTRO              ;CRATO          ;CE;63100390;8835131807     ; 4.000,00 ; 4.000,00 ;21/07/2014
000000013;FM CRATO;05936152391   ;RAIMUNDO ALVES      ;CENTRO              ;CRATO          ;CE;63100400;21010407       ; 600,00 ; 600,00 ;27/07/2015
000002058;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;30/07/2019
000002087;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;30/08/2019
000002125;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;30/09/2019
000002197;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;30/10/2019
000002268;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;02/12/2019
000002290;FM CRATO;30159279000111;RB ESTOFADOS        ;CENTRO              ;CRATO          ;CE;63100172;88998581535    ; 205,92 ; 205,92 ;30/12/2019
000002038;FM CRATO;31855056000151;REDUX SOLUCOES      ;LAGOA SECA          ;JUAZEIRO DO NOR;CE;63040000;8835711086     ; 797,50 ; 797,50 ;10/07/2019
000002039;FM CRATO;31855056000151;REDUX SOLUCOES      ;LAGOA SECA          ;JUAZEIRO DO NOR;CE;63040000;8835711086     ; 1.392,77 ; 1.392,77 ;18/07/2019
000002084;FM CRATO;31855056000151;REDUX SOLUCOES      ;LAGOA SECA          ;JUAZEIRO DO NOR;CE;63040000;8835711086     ; 797,50 ; 797,50 ;12/08/2019
000002122;FM CRATO;31855056000151;REDUX SOLUCOES      ;LAGOA SECA          ;JUAZEIRO DO NOR;CE;63040000;8835711086     ; 797,50 ; 797,50 ;10/09/2019
000002195;FM CRATO;31855056000151;REDUX SOLUCOES      ;LAGOA SECA          ;JUAZEIRO DO NOR;CE;63040000;8835711086     ; 797,50 ; 797,50 ;10/10/2019
000001706;FM CRATO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 2.937,60 ; 2.937,60 ;30/08/2018
000001714;FM CRATO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 2.448,00 ; 2.448,00 ;30/08/2018
000001750;FM CRATO;13481309000192;RICARDO ELETRO      ;CENTRO              ;VITORIA DA CONQ;BA;45000903;3132490400     ; 5.548,80 ; 5.548,80 ;01/10/2018
000001382;FM CRATO;23715925000114;SHOP SE7AO          ;CENTRO              ;BARBALHA       ;CE;63180000;35320545       ; 352,19 ; 352,19 ;08/01/2018
000001424;FM CRATO;23715925000114;SHOP SE7AO          ;CENTRO              ;BARBALHA       ;CE;63180000;35320545       ; 352,19 ; 352,19 ;08/02/2018
000002230;FM CRATO;29007106000107;STUDIO ATTIVO       ;CENTRO              ;CRATO          ;CE;63100005;8897297415     ; 440,00 ; 440,00 ;30/10/2019
000002276;FM CRATO;29007106000107;STUDIO ATTIVO       ;CENTRO              ;CRATO          ;CE;63100005;8897297415     ; 440,00 ; 440,00 ;18/11/2019
000002295;FM CRATO;29007106000107;STUDIO ATTIVO       ;CENTRO              ;CRATO          ;CE;63100005;8897297415     ; 440,00 ; 440,00 ;16/12/2019
000002345;FM CRATO;29007106000107;STUDIO ATTIVO       ;CENTRO              ;CRATO          ;CE;63100005;8897297415     ; 440,00 ; 440,00 ;15/01/2020
000000945;FM CRATO;17000067000129;STUDIO DE BELEZA MAL;CENTRO              ;CRATO          ;CE;63100090;99240044       ; 300,00 ; 300,00 ;01/06/2015
000000999;FM CRATO;17000067000129;STUDIO DE BELEZA MAL;CENTRO              ;CRATO          ;CE;63100090;99240044       ; 300,00 ; 300,00 ;30/06/2015
000000061;FM CRATO;17000067000129;STUDIO DE BELEZA MAL;CENTRO              ;CRATO          ;CE;63100090;99240044       ; 300,00 ; 300,00 ;30/07/2015
000000098;FM CRATO;17000067000129;STUDIO DE BELEZA MAL;CENTRO              ;CRATO          ;CE;63100090;99240044       ; 300,00 ; 300,00 ;04/09/2015
000001829;FM CRATO;04254054000134;UNINTA EAD POLO CRAT;CENTRO              ;SOBRAL         ;CE;62010140;8821318044     ; 532,92 ; 532,92 ;17/12/2018
000001867;FM CRATO;04254054000134;UNINTA EAD POLO CRAT;CENTRO              ;SOBRAL         ;CE;62010140;8821318044     ; 532,92 ; 532,92 ;17/01/2019
000001895;FM CRATO;04254054000134;UNINTA EAD POLO CRAT;CENTRO              ;SOBRAL         ;CE;62010140;8821318044     ; 532,92 ; 532,92 ;18/02/2019
000000380;FM CRATO;16676166000162;UNIQUE EMPREENDIMENT;TRIANGULO           ;JUAZEIRO DO NOR;CE;63041195;32242626       ; 2.496,00 ; 2.496,00 ;31/03/2016
000000658;FM CRATO;20895628000100;VIDRACARIA VISION   ;SAO MIGUEL          ;CRATO          ;CE;63122440;8835231034     ; 500,00 ; 500,00 ;31/10/2014
000000674;FM CRATO;20895628000100;VIDRACARIA VISION   ;SAO MIGUEL          ;CRATO          ;CE;63122440;8835231034     ; 500,00 ; 500,00 ;01/12/2014
000001312;FM CRATO;28730902000100;VIP CELL            ;CENTRO              ;CRATO          ;CE;63100000;996396979      ; 300,00 ; 300,00 ;30/11/2017
000001366;FM CRATO;28730902000100;VIP CELL            ;CENTRO              ;CRATO          ;CE;63100000;996396979      ; 300,00 ; 300,00 ;02/01/2018
000001439;FM CRATO;28730902000100;VIP CELL            ;CENTRO              ;CRATO          ;CE;63100000;996396979      ; 300,00 ; 300,00 ;30/01/2018
000001457;FM CRATO;28730902000100;VIP CELL            ;CENTRO              ;CRATO          ;CE;63100000;996396979      ; 300,00 ; 300,00 ;28/02/2018
000002412;FM CRATO;11999449000121;YURY DO PAREDAO EMPR;PIRAJA              ;JUAZEIRO DO NOR;CE;63030040;8835122683     ; 1.000,00 ; 1.000,00 ;26/03/2020
000000419;FM QUIXERAMOBIM;13364964000160;15ZAO GRILL         ;DUQUE DE CAXIAS     ;QUIXERAMOBIM   ;CE;63800000;94815313       ; 300,00 ; 300,00 ;27/05/2015
000000611;FM QUIXERAMOBIM;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000000611;FM QUIXERAMOBIM;18889194000193;AFPC NORTH SHOPPING ;JOQUEI CLUBE        ;FORTALEZA      ;CE;60520102;(85) 3131.6400 ; 50,40 ; 50,40 ;07/10/2015
000001409;FM QUIXERAMOBIM;00273362000156;BDF VIAGENS         ;PIO XII             ;JUAZEIRO DO NOR;CE;63020330;35125691       ; 270,66 ; 270,66 ;12/01/2017
000000369;FM QUIXERAMOBIM;20435592000181;BODEGA DO PAO       ;CENTRO              ;QUIXERAMOBIM   ;CE;63800000;99659248       ; 500,00 ; 500,00 ;04/05/2015
000000382;FM QUIXERAMOBIM;20435592000181;BODEGA DO PAO       ;CENTRO              ;QUIXERAMOBIM   ;CE;63800000;99659248       ; 500,00 ; 500,00 ;27/04/2015
