NUM_TITULO,FILIAL,CGC,CLIENTE,BAIRRO,MUCINIPIO,ESTADO,CEP,CONTATO,VALOR,SALDO,VCTO_REAL
000009359,SOBRAL,56992951001030,DSM PRODUTOS        ,VILA NOVA CONCEICAO ,SAO PAULO      ,SP,04543907,1137287117     ,"R$1,368.58","R$1,368.58",15/06/2020
000003709,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,26/07/2013
000003769,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,02/08/2013
000003816,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,09/08/2013
000003868,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,16/08/2013
000003918,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,23/08/2013
000003972,SOBRAL,05988869000100,ELETROFACIL         ,CENTRO              ,SOBRAL         ,CE,62010150,8836112881     ,R$700.00,R$700.00,30/08/2013
000008952,SOBRAL,32220108000186,ESMALTERIA MAOS DE F,CENTRO              ,SOBRAL         ,CE,62010790,88992614754    ,R$792.00,R$792.00,14/11/2019
000009045,SOBRAL,32220108000186,ESMALTERIA MAOS DE F,CENTRO              ,SOBRAL         ,CE,62010790,88992614754    ,R$792.00,R$792.00,16/12/2019
000008582,SOBRAL,01098983001002,ESPOSENDE - BARAO   ,CENTRO              ,FORTALEZA      ,CE,60025061,32537373       ,R$780.00,R$780.00,24/07/2019
000008627,SOBRAL,01098983001002,ESPOSENDE - BARAO   ,CENTRO              ,FORTALEZA      ,CE,60025061,32537373       ,R$438.75,R$438.75,01/07/2019
000009339,SOBRAL,27855860000163,FABRICIO CAPAS E ACE,CENTRO              ,SOBRAL         ,CE,62011063,88992757434    ,R$432.00,R$432.00,13/04/2020
000009340,SOBRAL,27855860000163,FABRICIO CAPAS E ACE,CENTRO              ,SOBRAL         ,CE,62011063,88992757434    ,R$220.00,R$220.00,13/04/2020
000009388,SOBRAL,27855860000163,FABRICIO CAPAS E ACE,CENTRO              ,SOBRAL         ,CE,62011063,88992757434    ,R$432.00,R$432.00,13/05/2020
000009389,SOBRAL,27855860000163,FABRICIO CAPAS E ACE,CENTRO              ,SOBRAL         ,CE,62011063,88992757434    ,R$220.00,R$220.00,13/05/2020
000009291,SOBRAL,01013900000136,FARMACIA O HELIO    ,CENTRO              ,SOBRAL         ,CE,62010290,8836111227     ,R$432.00,R$82.00,06/04/2020
000004553,SOBRAL,11787186000197,GALHARUFA PRODUÇOES ,SANTA TERESA        ,RIO DE JANEIRO ,RJ,20241250,2125473221     ,"R$2,000.00","R$2,000.00",26/02/2014
000008984,SOBRAL,26705620000110,GCENF               ,SAO JOSE            ,PARNAIBA       ,PI,64218310,8599472268     ,R$432.00,R$432.00,14/11/2019
000005872,SOBRAL,59275792000150,GM                  ,BARCELONA           ,SAO CAETANO DO ,SP,09550050,43247700       ,R$192.00,R$192.00,30/09/2015
000006550,SOBRAL,22716073000117,GT CONSORCIOS       ,SAPIRANGA           ,FORTALEZA      ,CE,60833075,30230008       ,R$330.00,R$330.00,01/08/2016
000006550,SOBRAL,22716073000117,GT CONSORCIOS       ,SAPIRANGA           ,FORTALEZA      ,CE,60833075,30230008       ,R$330.00,R$330.00,16/08/2016
000009444,SOBRAL,28530912000194,HOSPMEDICA          ,RENATO PARENTE      ,SOBRAL         ,CE,62033110,8893563914     ,R$792.00,R$792.00,15/06/2020
000002843,SOBRAL,09389709000103,IESP                ,CENTRO              ,SOBRAL         ,CE,62010290,8836116665     ,R$404.80,R$404.80,16/01/2012
000002905,SOBRAL,09389709000103,IESP                ,CENTRO              ,SOBRAL         ,CE,62010290,8836116665     ,R$404.80,R$404.80,14/02/2012
000003014,SOBRAL,09389709000103,IESP                ,CENTRO              ,SOBRAL         ,CE,62010290,8836116665     ,R$404.80,R$404.80,14/03/2012
000009408,SOBRAL,05583142000142,INSTITUTO VOTORANTIM,JARDIM EUROPA       ,SAO PAULO      ,SP,04536000,11 37043300    ,"R$2,457.60","R$2,457.60",30/06/2020
000009198,SOBRAL,33728667000164,JLB COSMITICOS      ,CENTRO              ,SOBRAL         ,CE,62010180,88994480990    ,R$432.00,R$432.00,20/02/2020
000009199,SOBRAL,33728667000164,JLB COSMITICOS      ,CENTRO              ,SOBRAL         ,CE,62010180,88994480990    ,R$120.00,R$120.00,20/02/2020
000009255,SOBRAL,33728667000164,JLB COSMITICOS      ,CENTRO              ,SOBRAL         ,CE,62010180,88994480990    ,R$432.00,R$432.00,20/03/2020
000009256,SOBRAL,33728667000164,JLB COSMITICOS      ,CENTRO              ,SOBRAL         ,CE,62010180,88994480990    ,R$120.00,R$120.00,20/03/2020
000008862,SOBRAL,16383560000102,KL CONSULTORIA & ASS,RODOLFO TEOFILO     ,FORTALEZA      ,CE,60430160,8532316745     ,R$999.60,R$999.60,15/10/2019
000004193,SOBRAL,17670426000155,MELL PRODUTOS NATURA,MARIA AUXILIADORA   ,PETROLINA      ,PE,56330301,8835231805     ,"R$2,848.00","R$2,848.00",07/10/2013
000004269,SOBRAL,17670426000155,MELL PRODUTOS NATURA,MARIA AUXILIADORA   ,PETROLINA      ,PE,56330301,8835231805     ,"R$2,848.00","R$2,848.00",05/11/2013
000003446,SOBRAL,09495840000147,MIL MOTOS - SOBRAL  ,CENTRO              ,SOBRAL         ,CE,62010130,8836132004     ,R$607.20,R$607.20,30/10/2012
000003507,SOBRAL,09495840000147,MIL MOTOS - SOBRAL  ,CENTRO              ,SOBRAL         ,CE,62010130,8836132004     ,R$607.20,R$607.20,30/11/2012
000003571,SOBRAL,09495840000147,MIL MOTOS - SOBRAL  ,CENTRO              ,SOBRAL         ,CE,62010130,8836132004     ,R$607.20,R$607.20,02/01/2013
000003635,SOBRAL,09495840000147,MIL MOTOS - SOBRAL  ,CENTRO              ,SOBRAL         ,CE,62010130,8836132004     ,R$607.20,R$607.20,30/01/2013
000009384,SOBRAL,05254600000108,MIL OPCOES          ,CENTRO              ,SOBRAL         ,CE,62011120,852905222      ,R$440.00,R$440.00,11/05/2020
000009385,SOBRAL,05254600000108,MIL OPCOES          ,CENTRO              ,SOBRAL         ,CE,62011120,852905222      ,R$432.00,R$432.00,11/05/2020
000005194,SOBRAL,11112884000192,MILGAS              ,JUNCO               ,SOBRAL         ,CE,62030520,8836132770     ,R$500.00,R$500.00,23/12/2014
000005269,SOBRAL,11112884000192,MILGAS              ,JUNCO               ,SOBRAL         ,CE,62030520,8836132770     ,R$500.00,R$500.00,23/01/2015
000005366,SOBRAL,11112884000192,MILGAS              ,JUNCO               ,SOBRAL         ,CE,62030520,8836132770     ,R$500.00,R$500.00,23/02/2015
000009167,SOBRAL,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,R$266.40,R$266.40,15/01/2020
000009237,SOBRAL,05756246000454,MINISTERIO DA CIDADA,ASA NORTE           ,BRASILIA       ,DF,70040902,6120302266     ,R$777.00,R$777.00,16/03/2020
000004619,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,"R$1,217.76","R$1,217.76",15/04/2014
000004792,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$202.96,R$202.96,16/06/2014
000009399,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$333.00,R$333.00,15/05/2020
000009449,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$333.00,R$333.00,15/06/2020
000009442,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$333.00,R$333.00,15/06/2020
000005502,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$744.48,R$744.48,15/04/2015
000006260,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$772.22,R$772.22,15/03/2016
000009347,SOBRAL,00394544003605,MINISTERIO DA SAUDE ,ASA SUL             ,BRASILIA       ,DF,70058900,33152425       ,R$355.20,R$355.20,15/04/2020
000007631,SOBRAL,37115342000167,MINISTERIO DOS TRANS,PLANO PILOTO        ,BRASILIA       ,DF,70044902,6120297000     ,R$979.20,R$979.20,15/03/2018
000005323,SOBRAL,14041398000119,MULTY AMARGO        ,PARQUE GRANJEIRO    ,CRATO          ,CE,63106190,8892359155     ,"R$3,978.00","R$3,978.00",30/01/2015
000009345,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$440.00,R$440.00,10/04/2020
000009346,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$410.00,R$410.00,10/04/2020
000009394,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$440.00,R$440.00,11/05/2020
000009395,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$410.00,R$410.00,11/05/2020
000009432,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$410.00,R$410.00,10/06/2020
000009431,SOBRAL,36267015000168,OTICA BEM MAIS      ,CENTRO              ,SOBRAL         ,CE,62010180,86999451778    ,R$440.00,R$440.00,10/06/2020
000009231,SOBRAL,07821309002054,PAROQUIA DE N SRA DO,CENTRO              ,SOBRAL         ,CE,62010810,92475771       ,"R$1,000.00","R$1,000.00",02/03/2020
000009285,SOBRAL,07821309002054,PAROQUIA DE N SRA DO,CENTRO              ,SOBRAL         ,CE,62010810,92475771       ,"R$1,000.00","R$1,000.00",30/03/2020
000004688,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,"R$1,500.00","R$1,500.00",15/05/2014
000005025,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,"R$1,500.00","R$1,500.00",15/09/2014
000005098,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,"R$1,500.00","R$1,500.00",15/10/2014
000007055,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,R$688.00,R$688.00,30/06/2017
000007127,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,"R$1,376.00","R$1,376.00",16/08/2017
000007514,SOBRAL,07598634000137,PREFEITURA DE SOBRAL,CENTRO              ,SOBRAL         ,CE,62011060,8836110522     ,"R$2,408.00","R$2,408.00",15/01/2018
000005538,SOBRAL,11444580000122,QUIMIPLAST          ,ICARAI              ,CAUCAIA        ,CE,61624000,33183505       ,R$704.00,R$704.00,15/05/2015
000005606,SOBRAL,11444580000122,QUIMIPLAST          ,ICARAI              ,CAUCAIA        ,CE,61624000,33183505       ,R$704.00,R$704.00,15/06/2015
000003776,SOBRAL,07137813000177,REST O LOURO - FRANC,CENTRO              ,SOBRAL         ,CE,62010000,8836110304     ,R$404.80,R$404.80,28/03/2013
000003978,SOBRAL,07137813000177,REST O LOURO - FRANC,CENTRO              ,SOBRAL         ,CE,62010000,8836110304     ,R$404.80,R$404.80,29/07/2013
000004104,SOBRAL,07137813000177,REST O LOURO - FRANC,CENTRO              ,SOBRAL         ,CE,62010000,8836110304     ,R$404.80,R$404.80,30/09/2013
000007952,SOBRAL,13481309000192,RICARDO ELETRO      ,CENTRO              ,VITORIA DA CONQ,BA,45000903,3132490400     ,"R$2,937.60","R$2,937.60",30/08/2018
000007973,SOBRAL,13481309000192,RICARDO ELETRO      ,CENTRO              ,VITORIA DA CONQ,BA,45000903,3132490400     ,"R$2,448.00","R$2,448.00",30/08/2018
000008037,SOBRAL,13481309000192,RICARDO ELETRO      ,CENTRO              ,VITORIA DA CONQ,BA,45000903,3132490400     ,"R$5,548.80","R$5,548.80",01/10/2018
000003783,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,15/03/2013
000004048,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,16/08/2013
000004261,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,18/11/2013
000004336,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,16/12/2013
000004412,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,15/01/2014
000004532,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,17/03/2014
000004654,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,15/05/2014
000004781,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,16/06/2014
000004842,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,15/07/2014
000004922,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,18/08/2014
000005078,SOBRAL,03956569000113,RIHOMO CUECAS - LUIZ,DISTRITO INDUSTRIAL ,MARACANAU      ,CE,61939000,8534025700     ,R$600.00,R$600.00,15/10/2014
000002907,SOBRAL,07817778000137,SAAE - SOBRAL       ,CENTRO              ,SOBRAL         ,CE,62011200,8836115151     ,R$500.00,R$500.00,29/02/2012
000002972,SOBRAL,07817778000137,SAAE - SOBRAL       ,CENTRO              ,SOBRAL         ,CE,62011200,8836115151     ,R$500.00,R$500.00,30/03/2012
000003042,SOBRAL,07817778000137,SAAE - SOBRAL       ,CENTRO              ,SOBRAL         ,CE,62011200,8836115151     ,R$500.00,R$500.00,30/04/2012
000003108,SOBRAL,07817778000137,SAAE - SOBRAL       ,CENTRO              ,SOBRAL         ,CE,62011200,8836115151     ,R$500.00,R$500.00,30/05/2012
000003176,SOBRAL,07817778000137,SAAE - SOBRAL       ,CENTRO              ,SOBRAL         ,CE,62011200,8836115151     ,R$500.00,R$500.00,02/07/2012
000009090,SOBRAL,09234494000143,SECOM               ,PLANO PILOTO        ,BRASILIA       ,DF,70054906,6134111279     ,R$222.00,R$222.00,30/12/2019
000005642,SOBRAL,04206050008246,TIM CELULAR - PE    ,PIEDADE             ,JABOATAO DOS GU,PE,54410240,68476000       ,R$337.92,R$337.92,01/06/2015
000005787,SOBRAL,20705986000102,VIA SUL - ASSOC     ,MESSEJANA           ,FORTALEZA      ,CE,60833005,30528016       ,R$21.00,R$21.00,06/10/2015
000005787,SOBRAL,20705986000102,VIA SUL - ASSOC     ,MESSEJANA           ,FORTALEZA      ,CE,60833005,30528016       ,R$21.00,R$21.00,06/10/2015
000027784,FM JANGADEIRO,48255731000104,ABRAC               ,SUMARE              ,SAO PAULO      ,SP,01255000,1138680310     ,"R$2,557.44","R$2,557.44",01/12/2014
000027873,FM JANGADEIRO,48255731000104,ABRAC               ,SUMARE              ,SAO PAULO      ,SP,01255000,1138680310     ,R$254.14,R$254.14,30/12/2014
000027988,FM JANGADEIRO,48255731000104,ABRAC               ,SUMARE              ,SAO PAULO      ,SP,01255000,1138680310     ,"R$11,326.53","R$11,326.53",02/03/2015
000027990,FM JANGADEIRO,48255731000104,ABRAC               ,SUMARE              ,SAO PAULO      ,SP,01255000,1138680310     ,R$680.92,R$680.92,02/03/2015
000028549,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$645.12,R$645.12,15/07/2015
000028549,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$645.12,R$645.12,30/07/2015
000028602,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,"R$1,656.48","R$1,656.48",03/08/2015
000000013,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$486.72,R$486.72,26/08/2015
000000013,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$486.72,R$486.72,15/09/2015
000000159,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,"R$1,510.32","R$1,510.32",24/11/2015
000000159,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,"R$1,510.32","R$1,510.32",26/10/2015
000000455,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$729.12,R$729.12,23/12/2015
000001379,FM JANGADEIRO,18889194000193,AFPC NORTH SHOPPING ,JOQUEI CLUBE        ,FORTALEZA      ,CE,60520102,(85) 3131.6400 ,R$546.00,R$546.00,31/08/2016
000026134,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",31/03/2014
000026133,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",17/02/2014
000026134,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",31/03/2014
000026133,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",28/02/2014
000026134,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",15/04/2014
000026134,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",17/03/2014
000026208,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",30/05/2014
000026207,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",15/05/2014
000026208,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",15/06/2014
000026208,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",15/05/2014
000026208,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",30/05/2014
000026207,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",15/04/2014
000026207,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",30/04/2014
000026207,FM JANGADEIRO,18269214000123,AGUA IRACEMA        ,MONDUBIM            ,FORTALEZA      ,CE,60752694,8532983545     ,"R$1,187.50","R$1,187.50",30/04/2014
000006595,FM JANGADEIRO,03415812000196,AGUA SERRA GRANDE   ,BARRA DO CEARA      ,FORTALEZA      ,CE,60332170,34852500       ,"R$6,000.00","R$6,000.00",30/06/2020
000004151,FM JANGADEIRO,07336696000170,ALMONT              ,CENTRO              ,FORTALEZA      ,CE,60165011,               ,"R$2,987.50","R$2,987.50",16/08/2018
000006668,FM JANGADEIRO,03844450000159,AMC                 ,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60823012,8534339706     ,"R$22,713.60","R$22,713.60",15/06/2020
000003091,FM JANGADEIRO,26706505000160,AME CLINICA         ,PARANGABA           ,FORTALEZA      ,CE,60720110,31212440       ,"R$3,100.00","R$3,100.00",11/12/2017
000003290,FM JANGADEIRO,26706505000160,AME CLINICA         ,PARANGABA           ,FORTALEZA      ,CE,60720110,31212440       ,"R$3,100.00","R$3,100.00",10/01/2018
000005414,FM JANGADEIRO,20316756000151,AMETISTA CONSTRUCOES,PRAIA DE IRACEMA    ,FORTALEZA      ,CE,60165120,32627116       ,"R$6,000.00","R$6,000.00",16/08/2019
000005414,FM JANGADEIRO,20316756000151,AMETISTA CONSTRUCOES,PRAIA DE IRACEMA    ,FORTALEZA      ,CE,60165120,32627116       ,"R$6,000.00","R$6,000.00",16/09/2019
000005414,FM JANGADEIRO,20316756000151,AMETISTA CONSTRUCOES,PRAIA DE IRACEMA    ,FORTALEZA      ,CE,60165120,32627116       ,"R$6,000.00","R$6,000.00",15/07/2019
000001219,FM JANGADEIRO,07039016000157,ASSOC EDUCACIONAL CE,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,32752302       ,"R$2,500.00","R$2,500.00",25/07/2016
000001268,FM JANGADEIRO,07039016000157,ASSOC EDUCACIONAL CE,CIDADE DOS FUNCIONAR,FORTALEZA      ,CE,60822131,32752302       ,"R$2,500.00","R$2,500.00",25/08/2016
000024173,FM JANGADEIRO,07337016000133,ASTRA VEICULOS      ,VILA UNIAO          ,FORTALEZA      ,CE,60420135,8532560901     ,"R$1,540.00","R$1,540.00",15/03/2012
000024173,FM JANGADEIRO,07337016000133,ASTRA VEICULOS      ,VILA UNIAO          ,FORTALEZA      ,CE,60420135,8532560901     ,"R$1,540.00","R$1,540.00",28/03/2012
000024324,FM JANGADEIRO,07337016000133,ASTRA VEICULOS      ,VILA UNIAO          ,FORTALEZA      ,CE,60420135,8532560901     ,"R$1,540.00","R$1,540.00",16/04/2012
000024324,FM JANGADEIRO,07337016000133,ASTRA VEICULOS      ,VILA UNIAO          ,FORTALEZA      ,CE,60420135,8532560901     ,"R$1,540.00","R$1,540.00",30/04/2012
